"","X","trans_date_trans_time","merchant","category","amt","gender","city","state","city_pop","job","dob","is_fraud","logamt"
"4280",874009,"2019-12-21 06:20:54","fraud_O'Keefe-Hudson","grocery_pos",100.27,"M","Avera","GA",741,"Claims inspector/assessor","1986-04-28",0,4.60786654753583
"4281",170460,"2019-03-31 03:04:06","fraud_Rowe-Vandervort","grocery_net",21.25,"F","Red River","NM",606,"Surveyor, land/geomatics","1988-09-06",0,3.05635689537043
"4282",502376,"2019-08-05 22:43:26","fraud_Baumbach, Hodkiewicz and Walsh","shopping_pos",2.26,"F","Blooming Grove","TX",1563,"Financial adviser","1978-03-04",0,0.815364813284194
"4283",657713,"2019-10-07 02:04:36","fraud_Pfeffer and Sons","shopping_pos",5.74,"F","Glen Rock","PA",7565,"Insurance claims handler","1952-03-08",0,1.74745921033147
"4284",872265,"2019-12-20 20:33:43","fraud_Armstrong, Walter and Gottlieb","food_dining",60.43,"M","Huslia","AK",277,"Engineer, civil (consulting)","1965-11-06",0,4.10148567037347
"4285",108660,"2019-03-03 15:51:59","fraud_Watsica LLC","personal_care",35.12,"F","Dunlevy","PA",427,"Mining engineer","1951-02-05",0,3.55877076876692
"4286",169606,"2019-03-30 19:49:54","fraud_Flatley-Durgan","misc_net",52.75,"M","Hovland","MN",272,"Freight forwarder","2001-07-05",0,3.96556377235618
"4287",479060,"2019-07-29 02:15:58","fraud_Weimann, Kuhic and Beahan","shopping_pos",127.78,"M","Palermo","ND",229,"Administrator","1983-03-20",0,4.8503100351742
"4288",711873,"2019-10-31 05:51:12","fraud_Raynor, Feest and Miller","gas_transport",96.43,"M","Naples","FL",276002,"Programme researcher, broadcasting/film/video","1979-01-02",0,4.56881735652229
"4289",1004812,"2020-02-16 20:32:51","fraud_Corwin-Romaguera","travel",1.86,"M","Arnold","MO",35439,"Land/geomatics surveyor","1985-03-31",0,0.62057648772511
"4290",893395,"2019-12-24 23:42:57","fraud_Effertz, Welch and Schowalter","entertainment",111.51,"F","Thomas","WV",836,"Forensic psychologist","1981-08-29",0,4.71411427297727
"4291",494259,"2019-08-03 21:23:58","fraud_Parker-Kunde","personal_care",6.67,"F","Westhampton Beach","NY",3255,"Financial trader","1978-07-08",0,1.89761985992753
"4292",90820,"2019-02-23 15:18:43","fraud_Goyette-Gerhold","kids_pets",57.26,"F","Grand Bay","AL",15647,"Scientist, physiological","1957-12-26",0,4.04760229966997
"4293",67245,"2019-02-09 20:10:04","fraud_Flatley Group","misc_pos",142.39,"M","Wauchula","FL",14742,"Teaching laboratory technician","1993-02-26",0,4.9585697717929
"4294",245405,"2019-05-03 09:18:39","fraud_Schaefer, Maggio and Daugherty","gas_transport",74.97,"F","New York City","NY",1577385,"Herbalist","1981-08-29",0,4.31708803351497
"4295",885665,"2019-12-23 05:23:59","fraud_Heaney-Marquardt","entertainment",265.37,"M","Springfield Gardens","NY",38912,"Production manager","1961-11-07",0,5.58112507858356
"4296",793603,"2019-12-02 15:38:23","fraud_Shanahan-Lehner","personal_care",30.25,"F","Bauxite","AR",4074,"Scientist, audiological","1975-12-20",0,3.40949618447685
"4297",99271,"2019-02-28 00:28:38","fraud_Wiza LLC","misc_pos",8.92,"F","Allenhurst","NJ",1533,"Administrator, charities/voluntary organisations","1935-04-15",0,2.18829594659192
"4298",288790,"2019-05-22 03:08:54","fraud_Stehr, Jewess and Schimmel","misc_net",51.72,"M","Boonton","NJ",15269,"Psychologist, sport and exercise","1993-07-05",0,3.94584455390366
"4299",635293,"2019-09-27 19:58:52","fraud_Schmeler Inc","misc_pos",9.73,"M","Woodville","AL",3395,"Editor, commissioning","1979-01-21",0,2.27521389619791
"4300",354967,"2019-06-15 13:11:14","fraud_Reichel, Bradtke and Blanda","travel",1.75,"F","New York City","NY",1577385,"Audiological scientist","1957-12-29",0,0.559615787935423
"4301",616713,"2019-09-19 11:04:46","fraud_Mante Group","misc_net",1.12,"F","Mc Cracken","KS",320,"Film/video editor","1961-04-22",0,0.113328685307003
"4302",30263,"2019-01-18 23:45:21","fraud_Frami Group","entertainment",7.6,"F","Falls Church","VA",116155,"Chartered accountant","1983-07-10",0,2.02814824729229
"4303",913965,"2019-12-29 18:08:50","fraud_Lesch Ltd","shopping_pos",1.74,"F","San Jose","CA",973849,"Geoscientist","1997-01-18",0,0.553885113226438
"4304",970146,"2020-01-27 07:51:00","fraud_Rodriguez Group","gas_transport",65.88,"F","Cranks","KY",581,"Psychologist, counselling","1967-02-04",0,4.18783490530944
"4305",656390,"2019-10-06 17:09:23","fraud_Reichert-Weissnat","travel",7.04,"F","Gadsden","AL",67082,"Physiological scientist","1963-02-09",0,1.95160817016995
"4306",1210122,"2020-05-20 21:24:03","fraud_Gottlieb Group","kids_pets",19.73,"F","Cromona","KY",502,"Chief Financial Officer","1960-02-01",0,2.98214032003452
"4307",435858,"2019-07-14 02:44:43","fraud_Schaefer, Maggio and Daugherty","gas_transport",59.93,"F","Stephensport","KY",344,"Chartered public finance accountant","1967-03-30",0,4.09317721447009
"4308",248047,"2019-05-04 14:56:46","fraud_Weimann-Lockman","kids_pets",84.99,"M","Pueblo","CO",151815,"Further education lecturer","1988-01-04",0,4.44253360251053
"4309",881564,"2019-12-22 14:24:44","fraud_Hudson-Grady","shopping_pos",5.47,"F","Munith","MI",2523,"Geophysicist/field seismologist","1988-03-21",0,1.69927861643389
"4310",145588,"2019-03-19 16:23:05","fraud_Kub PLC","personal_care",4.31,"F","Falls Church","VA",116155,"Chartered accountant","1983-07-10",0,1.46093790411566
"4311",1232995,"2020-05-29 22:09:41","fraud_Botsford and Sons","home",9.73,"F","Clifton","SC",167,"Museum/gallery conservator","1988-11-01",0,2.27521389619791
"4312",353216,"2019-06-14 22:47:51","fraud_Johns-Hoeger","entertainment",10.1,"F","North Washington","PA",139,"Patent attorney","1954-05-25",0,2.31253542384721
"4313",836578,"2019-12-12 17:20:15","fraud_Hirthe-Beier","health_fitness",68.66,"F","Surrency","GA",1324,"Engineer, technical sales","1926-07-12",0,4.22916678802955
"4314",676504,"2019-10-15 00:14:22","fraud_Kilback Group","food_dining",70.47,"M","North Augusta","SC",46944,"Secondary school teacher","1942-04-02",0,4.25518708733893
"4315",865559,"2019-12-18 23:36:46","fraud_Cormier LLC","shopping_net",4.93,"F","Galatia","IL",1943,"Restaurant manager, fast food","1971-10-19",0,1.5953389880546
"4316",687783,"2019-10-20 15:01:39","fraud_Shields-Wunsch","health_fitness",6.76,"F","Carlotta","CA",1139,"Therapist, occupational","1951-01-15",0,1.91102289005487
"4317",770135,"2019-11-25 14:59:21","fraud_Prosacco LLC","personal_care",54.46,"F","Holcomb","KS",2691,"Arboriculturist","1993-08-16",0,3.99746648724561
"4318",1215884,"2020-05-24 01:31:58","fraud_Rowe, Batz and Goodwin","grocery_pos",84.8,"M","Brooklin","ME",824,"Loss adjuster, chartered","1974-11-02",0,4.44029554279786
"4319",669602,"2019-10-12 19:42:35","fraud_Heaney-Marquardt","entertainment",34.88,"M","Purmela","TX",258,"Web designer","1943-12-15",0,3.55191359904078
"4320",701590,"2019-10-26 21:01:27","fraud_Haley Group","misc_pos",9.32,"M","Newark Valley","NY",4354,"Further education lecturer","1994-02-16",0,2.2321626286975
"4321",783729,"2019-11-30 23:46:20","fraud_Zemlak, Tillman and Cremin","personal_care",49.51,"F","Brownville","NY",1271,"Producer, radio","1958-08-14",0,3.90217466937333
"4322",459236,"2019-07-22 01:45:23","fraud_Brekke and Sons","gas_transport",66.59,"M","South Londonderry","VT",828,"Scientific laboratory technician","1957-08-30",0,4.19855441612253
"4323",82429,"2019-02-18 11:29:32","fraud_Harber Inc","gas_transport",66.57,"F","Scotland","MD",313,"Insurance underwriter","1976-03-26",0,4.19825402561261
"4324",1278512,"2020-06-14 22:57:51","fraud_Goyette, Howell and Collier","shopping_pos",248.93,"F","Oran","IA",53,"Sports administrator","1972-10-05",0,5.51717173244382
"4325",1230233,"2020-05-28 17:51:44","fraud_Romaguera Ltd","health_fitness",52.49,"F","Ranier","MN",136,"Ceramics designer","2000-02-20",0,3.96062267526421
"4326",1125942,"2020-04-13 19:19:25","fraud_Schmidt and Sons","shopping_net",2.83,"M","Methuen","MA",47249,"Market researcher","1980-11-22",0,1.04027671165515
"4327",423921,"2019-07-09 05:32:45","fraud_Trantow PLC","grocery_net",5.44,"M","Thida","AR",111,"Careers information officer","2000-06-13",0,1.69377906086785
"4328",906017,"2019-12-28 11:05:41","fraud_Donnelly PLC","misc_net",2,"F","Loxahatchee","FL",26551,"Paramedic","1977-01-04",0,0.693147180559945
"4329",336376,"2019-06-08 20:07:19","fraud_Romaguera, Wehner and Tromp","kids_pets",52.84,"F","Ehrhardt","SC",1352,"Engineer, materials","1992-10-08",0,3.96726847965412
"4330",1123911,"2020-04-13 04:42:52","fraud_Koss and Sons","gas_transport",75.41,"M","Fiddletown","CA",832,"Immigration officer","1987-05-19",0,4.32293989221456
"4331",426118,"2019-07-10 09:19:35","fraud_Bauch-Raynor","grocery_pos",76.7,"M","Fairview","NJ",13835,"Programmer, multimedia","1967-05-28",0,4.33990170837321
"4332",1096692,"2020-03-31 17:38:34","fraud_Kihn Inc","shopping_pos",3.45,"F","Eldridge","AL",1186,"Politician's assistant","1986-11-12",0,1.23837423104327
"4333",198050,"2019-04-12 12:11:01","fraud_Adams-Barrows","health_fitness",10.41,"M","Oconto Falls","WI",5548,"Mining engineer","1975-09-11",0,2.34276688262688
"4334",1017238,"2020-02-23 23:33:15","fraud_Reichert, Huels and Hoppe","shopping_net",10.23,"F","Cottekill","NY",722,"Comptroller","1990-10-19",0,2.32532457996354
"4335",1134864,"2020-04-18 01:03:19","fraud_Jones, Sawayn and Romaguera","misc_net",4.58,"F","Ash Flat","AR",2856,"Hydrologist","1926-08-27",0,1.52169899812609
"4336",144053,"2019-03-18 19:40:04","fraud_Beier and Sons","home",179.68,"F","Grover","NC",5621,"Toxicologist","1973-11-14",0,5.19117749099013
"4337",59414,"2019-02-04 20:15:47","fraud_Ruecker-Mayert","kids_pets",170.48,"F","Sheffield","MA",2121,"Radio producer","1973-10-14",0,5.13861798779036
"4338",378704,"2019-06-23 15:25:09","fraud_Armstrong, Walter and Gottlieb","food_dining",139.79,"F","Logan","IL",324,"Scientist, research (physical sciences)","1976-06-15",0,4.94014129648304
"4339",366201,"2019-06-18 20:19:28","fraud_Kuhn LLC","shopping_pos",4.09,"F","Elberta","MI",372,"Exhibitions officer, museum/gallery","1995-07-12",0,1.40854497005471
"4340",738686,"2019-11-11 15:32:07","fraud_Baumbach, Feeney and Morar","shopping_net",15.47,"F","Dallas","TX",1263321,"Designer, ceramics/pottery","1975-04-16",0,2.73890266458497
"4341",962003,"2020-01-22 19:44:20","fraud_Botsford Ltd","shopping_pos",4.57,"F","Grover","NC",5621,"Toxicologist","1973-11-14",0,1.51951320490611
"4342",1237808,"2020-05-31 17:10:21","fraud_Zulauf LLC","personal_care",27.77,"F","Moscow","IA",533,"Chief Technology Officer","1990-01-13",0,3.32395630131871
"4343",840858,"2019-12-13 20:06:52","fraud_Predovic Inc","shopping_net",2.59,"M","Winfield","WV",5512,"Exhibition designer","1980-03-24",0,0.951657875711446
"4344",1263928,"2020-06-09 08:04:35","fraud_Roob, Conn and Tremblay","shopping_pos",5.69,"F","Holstein","NE",331,"Telecommunications researcher","1950-08-19",0,1.73871024813824
"4345",415164,"2019-07-06 20:43:11","fraud_Cartwright PLC","kids_pets",66.2,"M","Mount Hope","AL",1312,"Librarian, academic","1955-02-01",0,4.19268046294296
"4346",242158,"2019-05-01 13:09:25","fraud_Cruickshank-Mills","entertainment",77.41,"M","Meadville","MO",964,"Tourist information centre manager","1974-12-23",0,4.34911597121662
"4347",291760,"2019-05-23 19:57:15","fraud_Wuckert-Goldner","home",3.76,"M","Falmouth","MI",1126,"Furniture designer","1955-07-06",0,1.3244189574018
"4348",211473,"2019-04-18 03:40:25","fraud_Heidenreich PLC","grocery_pos",92.26,"M","Elkhart","IA",1195,"Trading standards officer","1974-03-13",0,4.52461067812967
"4349",247870,"2019-05-04 13:23:35","fraud_Spencer PLC","entertainment",54.74,"F","Holcomb","KS",2691,"Arboriculturist","1993-08-16",0,4.00259470361253
"4350",623098,"2019-09-22 06:26:49","fraud_Ferry, Reichel and DuBuque","grocery_net",82.63,"F","Houston","TX",2906700,"Copywriter, advertising","1984-12-16",0,4.41437281071309
"4351",69851,"2019-02-11 03:52:58","fraud_Heller-Langosh","gas_transport",78.56,"M","Sachse","TX",20328,"Site engineer","1985-06-20",0,4.36386266404621
"4352",1211580,"2020-05-21 19:24:20","fraud_Gutmann, McLaughlin and Wiza","home",132.08,"F","Fairhope","AL",27829,"Presenter, broadcasting","1954-07-21",0,4.88340779961187
"4353",851463,"2019-12-15 18:35:57","fraud_Halvorson Group","misc_pos",2.16,"F","Bradley","SC",1523,"Research scientist (physical sciences)","1984-06-03",0,0.770108221696074
"4354",826249,"2019-12-09 18:44:23","fraud_Hettinger, McCullough and Fay","home",110.37,"F","Manistique","MI",6469,"Trade mark attorney","1979-04-12",0,4.70383835778479
"4355",831548,"2019-12-11 06:43:57","fraud_Harber Inc","gas_transport",66.55,"M","East Troy","WI",9679,"Engineer, production","1991-04-11",0,4.19795354484112
"4356",1006239,"2020-02-17 12:50:14","fraud_Jakubowski Inc","home",50.19,"F","Des Moines","IA",222785,"Wellsite geologist","1956-01-24",0,3.91581580366684
"4357",441023,"2019-07-15 12:42:53","fraud_Romaguera, Wehner and Tromp","kids_pets",145.71,"F","Hopkins","SC",13717,"Chiropodist","1949-11-16",0,4.98161834502576
"4358",537327,"2019-08-18 18:36:11","fraud_Upton PLC","entertainment",1.62,"F","Phoenix","AZ",1312922,"Counselling psychologist","1999-11-30",0,0.482426149244293
"4359",569689,"2019-08-30 16:48:01","fraud_Abbott-Rogahn","entertainment",83.01,"M","Doe Hill","VA",99,"Dance movement psychotherapist","1986-03-28",0,4.41896108246694
"4360",989877,"2020-02-08 13:15:11","fraud_Lesch, D'Amore and Brown","food_dining",2.83,"F","Alpharetta","GA",165556,"Prison officer","1997-12-27",0,1.04027671165515
"4361",1069191,"2020-03-20 01:14:32","fraud_Cartwright-Harris","grocery_pos",215.71,"F","Kingsport","TN",87124,"Warden/ranger","1987-02-14",0,5.37393491300663
"4362",231903,"2019-04-27 11:21:46","fraud_Harber Inc","gas_transport",56.69,"M","Mount Hope","AL",1312,"Librarian, academic","1955-02-01",0,4.03759782833621
"4363",662493,"2019-10-09 08:28:24","fraud_Greenholt, Jacobi and Gleason","gas_transport",57.17,"M","Westport","KY",564,"Pensions consultant","1996-04-10",0,4.04602928527588
"4364",157693,"2019-03-25 01:30:27","fraud_Kuhic Inc","grocery_pos",89.03,"M","Orr","MN",1680,"Horticultural therapist","1976-12-10",0,4.48897339158558
"4365",60088,"2019-02-05 02:24:48","fraud_Sporer Inc","gas_transport",80.42,"F","Elberta","MI",372,"Exhibitions officer, museum/gallery","1995-07-12",0,4.38726290146913
"4366",20812,"2019-01-13 15:25:24","fraud_McDermott, Osinski and Morar","home",125.49,"F","Kilgore","TX",24536,"Multimedia programmer","1983-10-14",0,4.83222607412222
"4367",857289,"2019-12-16 17:13:27","fraud_Rolfson-Kunde","personal_care",75.53,"M","Nazareth","TX",686,"Petroleum engineer","1980-07-30",0,4.32452992832536
"4368",807207,"2019-12-06 08:25:01","fraud_Dach-Borer","grocery_net",44.32,"M","New Boston","IL",1504,"Manufacturing engineer","1993-10-05",0,3.79143604243903
"4369",614274,"2019-09-17 23:50:24","fraud_Cronin, Kshlerin and Weber","health_fitness",91.08,"M","Cochranton","PA",5507,"Retail merchandiser","1973-07-28",0,4.51173824119554
"4370",882727,"2019-12-22 18:02:01","fraud_Sporer-Keebler","personal_care",65.85,"F","Campbell","NE",493,"Surveyor, minerals","1940-09-13",0,4.18737942818929
"4371",194722,"2019-04-10 15:03:27","fraud_Konopelski, Schneider and Hartmann","food_dining",33.44,"M","Warren","MI",134056,"Producer, radio","1956-10-08",0,3.5097527882165
"4372",159938,"2019-03-25 19:49:56","fraud_Beer-Jast","kids_pets",83.15,"F","Ronceverte","WV",4575,"Statistician","1991-10-22",0,4.42064620563894
"4373",1150799,"2020-04-25 03:35:55","fraud_Brown PLC","misc_net",2.61,"F","Rule","TX",932,"Physicist, medical","1954-12-10",0,0.959350221334602
"4374",1046146,"2020-03-09 20:37:39","fraud_Langworth LLC","personal_care",43.5,"F","Adams","WI",3508,"Sport and exercise psychologist","1946-08-11",0,3.77276093809464
"4375",473339,"2019-07-27 15:56:39","fraud_Wilkinson LLC","personal_care",168.4,"F","Burlington","WA",14871,"Public house manager","1974-03-10",0,5.12634210180823
"4376",1229187,"2020-05-28 06:27:49","fraud_Halvorson Group","misc_pos",29.17,"M","Nazareth","TX",686,"Petroleum engineer","1980-07-30",0,3.37314078387963
"4377",544802,"2019-08-21 11:05:09","fraud_VonRueden Group","grocery_net",64.39,"M","Wichita","KS",409656,"Heritage manager","1985-12-27",0,4.16495834155009
"4378",198987,"2019-04-12 21:41:09","fraud_Ruecker-Mayert","kids_pets",65.09,"M","Monmouth Beach","NJ",3279,"Health promotion specialist","1978-10-05",0,4.1757709275843
"4379",58724,"2019-02-04 14:29:42","fraud_Reichel LLC","personal_care",94.06,"F","Holcomb","KS",2691,"Arboriculturist","1993-08-16",0,4.5439328765169
"4380",563722,"2019-08-27 23:55:43","fraud_Roberts, Daniel and Macejkovic","kids_pets",28.98,"F","Burbank","WA",3684,"Musician","1981-11-29",0,3.36660593689254
"4381",1079712,"2020-03-24 08:42:57","fraud_Schaefer, McGlynn and Bosco","gas_transport",76.1,"M","Elk Rapids","MI",2223,"Chief Financial Officer","1986-01-18",0,4.33204826486764
"4382",1191191,"2020-05-12 12:21:33","fraud_Greenholt Ltd","health_fitness",260.78,"F","Florence","MS",19685,"Fine artist","1984-12-24",0,5.56367713999533
"4383",170424,"2019-03-31 02:45:04","fraud_Bartoletti-Wunsch","gas_transport",34.12,"M","Ollie","IA",568,"Commercial horticulturist","1969-07-24",0,3.52988372262348
"4384",496996,"2019-08-04 15:27:50","fraud_Ernser-Feest","home",65.92,"F","Oolitic","IN",1228,"Counsellor","1991-03-13",0,4.18844188560122
"4385",528986,"2019-08-16 02:38:16","fraud_Luettgen PLC","gas_transport",69.27,"F","Llano","NM",247,"Architectural technologist","1961-10-24",0,4.23801191203451
"4386",26134,"2019-01-15 20:54:05","fraud_Welch Inc","misc_net",1.59,"F","Brooklyn","NY",2504700,"Medical sales representative","1999-09-01",0,0.46373401623214
"4387",381340,"2019-06-24 07:11:46","fraud_Ankunding LLC","shopping_net",1.38,"F","Mound City","MO",1631,"Architect","1953-01-20",0,0.322083499169113
"4388",756285,"2019-11-19 09:29:41","fraud_McGlynn-Heathcote","misc_net",126.54,"M","Wilmette","IL",27020,"Trade mark attorney","1986-07-23",0,4.84055846371874
"4389",1210894,"2020-05-21 10:34:19","fraud_Huel-Langworth","misc_net",3.45,"M","Riverton","WY",19408,"Lecturer, higher education","1993-09-11",0,1.23837423104327
"4390",203899,"2019-04-14 17:19:34","fraud_O'Connell-Ullrich","home",9.08,"M","Port Costa","CA",198,"Armed forces training and education officer","1959-03-31",0,2.2060741926132
"4391",810689,"2019-12-07 04:34:41","fraud_Bradtke PLC","grocery_pos",66.48,"F","Tiptonville","TN",5577,"Geochemist","1964-12-30",0,4.19690115054719
"4392",369267,"2019-06-20 10:15:12","fraud_Block Group","misc_pos",40.58,"M","Nazareth","TX",686,"Petroleum engineer","1980-07-30",0,3.70327533439767
"4393",244210,"2019-05-02 17:04:32","fraud_Baumbach Ltd","personal_care",24.21,"F","Washington","DC",601723,"Prison officer","1986-03-14",0,3.18676577094997
"4394",603977,"2019-09-14 02:49:20","fraud_Schmitt Inc","gas_transport",63.92,"M","Titusville","FL",54767,"Set designer","1987-07-25",0,4.15763230145802
"4395",728181,"2019-11-07 12:25:41","fraud_Hyatt, Russel and Gleichner","health_fitness",62.08,"M","Detroit","MI",673342,"Health visitor","1983-09-02",0,4.12842387587496
